"Code","Country","P_falciparum_Malaria_Incidence_Per_10k.sum","Dengue_Incidence_Per_10k.sum","Cutaneous_Leishmaniasis_Incidence_Per_10k.sum","Pasture_Mosaic_Area_ha_delta","Forest_Pasture_Mosaic_delta","area_mn_pasture_mosaic_delta","Agriculture_Area_ha_delta","Forest_Agriculture_delta","area_mn_agriculture_delta"
5212709,"Brazil",0,1076.45878317475,9.24869172604481,654.93,95,0.06779836163573,595.35,5,6.63055418719213
5212808,"Brazil",0,1488.91244381821,9.78695413515233,5168.07000000001,7099,-7.6758296130568,2214.18000000001,278,1.31371290912112
5212956,"Brazil",5.46307603316409,519.026077089822,0,-2526.75,3305,-42.2578600580269,3934.71,137,6.01115137709676
5213053,"Brazil",0,854.040067760528,31.000543456274,-8784.17999999999,3846,-3.20973918571626,9796.95,2581,22.5651672479392
5213087,"Brazil",0,701.709842212147,79.1962298876701,2288.42999999991,7470,-0.79522420049244,900.99,181,5.29471428571429
5213103,"Brazil",0,3889.84653002534,53.7304882678102,-7767.72,4002,-5.2283475068777,18375.84,1007,-25.6884007903702
5213400,"Brazil",0,308.307300573674,0,-351.900000000001,1623,-5.0394246262797,400.049999999999,26,4.6888085106383
5213509,"Brazil",0,812.634994965356,7.64437207066469,5129.73,2983,1.1417148597687,917.55,45,2.43679054054054
5213707,"Brazil",0,2195.52970811067,27.4843123383464,-23274.9,753,-19.2523756207387,19956.7800000002,1052,17.2200495334798
5213756,"Brazil",0,905.761718566516,21.8963194870277,-3.78,2,0.146166253101736,7.10999999999899,0,3.9265217391304
5213772,"Brazil",0,275.815878571146,295.643906649234,529.830000000104,4787,-5.1875897404821,3021.12,278,8.55999115435651
5213855,"Brazil",0,3662.25994053428,303.201538287465,120.870000000003,1251,7.933141220652,32.67,5,1.089
5213905,"Brazil",0,828.862094442546,1.58579919926469,-1966.86,682,-10.7497341617581,1881.09,139,4.38372541144105
5214002,"Brazil",0,387.643711041925,16.6420522024483,-4820.67,4745,-70.3548754455584,5674.14,280,1.39129215481284
5214051,"Brazil",0,432.435510568033,27.9256953820332,-9942.66,8650,-123.590741990786,10034.19,516,0.8088885032538
5214101,"Brazil",0,402.601696078593,48.2974829319611,3549.6,1754,0.795387456619096,1121.85,136,0.61515574650913
5214606,"Brazil",0,670.593801448936,114.66896824673,-2303.72999999998,36374,-1.41990292424691,33934.86,7692,-5.4428560647663
5214705,"Brazil",0,407.185778749216,112.911243639199,346.5,1156,1.0677564771554,212.22,59,-0.15304736842105
5214838,"Brazil",0,836.8344200762,17.4144945668923,-23783.4,21096,-81.7178835057627,28244.61,1780,2.10342003546028
5214861,"Brazil",0,1925.21597007834,4.22353756505531,-6102.63,175,-8.20091583622257,5061.78000000002,586,5.45882352743594
5214879,"Brazil",0,1119.57195838212,13.5629622632012,2136.87,3755,1.794339533701,427.14,20,0.51125274725275
5214903,"Brazil",0,399.621532907772,5.49554160717653,2859.39000000009,1235,-1.0804071059011,2370.95999999999,5,1.2963537736862
5215207,"Brazil",0,1457.63309387515,2.77347255077902,81.8099999999977,3104,-24.5538425518629,47.3399999999996,26,-0.58453153704838
5215256,"Brazil",0,226.993303927984,43.6418373568872,-4879.6200000001,3976,-45.5033052942489,8419.23,462,10.0745197381278
5215405,"Brazil",0,343.622011464466,7.41207062113061,-102.6,110,-5.284905098355,38.34,13,-0.0998728139904599
5215603,"Brazil",0,1561.32742788527,8.08946315539502,-19703.52,11226,-2.03096202053782,24675.4799999998,4340,24.0727144900502
5215652,"Brazil",0,1846.95761780545,78.9326687689133,-9443.1599999999,4545,-18.1342872900322,8473.41,1411,7.0043446531089
5216403,"Brazil",0,1329.83836559886,16.8161201534164,-6147.6300000001,2031,-16.111193854406,2394.9,179,1.8348345323741
5216809,"Brazil",0,387.129289728217,0,-1566.72,1155,-6.7999813446707,987.48,75,1.79076573849879
5216908,"Brazil",0,348.992813933938,17.8096339511546,5214.33,4445,1.8426759650414,86.04,36,-0.5025974025974
5217203,"Brazil",0,590.124734429432,29.0354489176087,-9902.61000000002,8985,-14.7193779896374,12234.78,979,17.4762250603511
5217302,"Brazil",0,1623.59031755969,10.9511824798096,-1610.10000000001,11630,-2.4025685448946,3180.24000000001,758,-4.30776546982432
5217609,"Brazil",0,610.85698999981,3.94499922160923,-7491.3300000001,12563,-0.86509433474992,11504.97,965,26.8480177531816
5218003,"Brazil",0.263502378548137,1415.6401872592,21.2998948105182,7534.35000000003,20333,-8.1592609492602,16526.61,947,9.7609897411428
5218102,"Brazil",0,1176.84615743392,41.2923284068959,-296.639999999999,273,0.693155995487721,1045.17,146,-12.9425789473684
5218300,"Brazil",0,2372.30912544382,23.0266991883144,6755.39999999999,1755,-5.0186539855309,3322.53,9,2.7343638760144
5218607,"Brazil",0,3494.6066512981,26.2233894397327,-2523.33,516,-6.237008347491,2085.20999999999,269,3.12345810220231
5218706,"Brazil",0,1158.56942233374,60.3783850696957,-548.279999999999,655,-13.5596910067174,621.540000000001,31,2.18828571428571
5218904,"Brazil",0,1207.14346117702,34.1472311695369,-958.139999999999,2703,-4.4298337162542,2479.95,291,1.83140397570461
5219001,"Brazil",0,1105.74951158765,7.74699147823264,-374.489999999998,1033,-30.7403045952184,209.79,16,0.97734590792838
5219258,"Brazil",0,1343.21373284215,9.79418629201105,-4174.65000000001,-472,-14.4825466446506,3336.03,114,4.85811791821561
5219357,"Brazil",0,586.9885612049,12.7763798718849,-11974.5,2099,-21.5780069802052,9936.9,1211,8.74610438599498
5219407,"Brazil",0,1770.31287264101,31.5672152382941,-6911.91,1862,-8.5931973459921,2564.1,425,-1.8878946041929
5219456,"Brazil",0,906.232870516749,20.4307895660204,-7328.52,1670,-7.81603268506794,6906.6,2435,5.5905563743551
5219506,"Brazil",0,571.104545473231,6.7155364594375,-994.68,413,-20.1565632442666,787.86,202,0.490319999999999
5219605,"Brazil",0,780.547891423622,17.4206029604791,-1827.45,1917,-12.8611530862272,3812.31,288,14.5208433476395
5219704,"Brazil",0,1375.63798823866,5.77813742136864,6393.33,3811,6.3874378884591,778.5,67,-11.6471599378882
5219803,"Brazil",0,392.102997617176,107.273532508082,5970.06,2565,-0.599874847611598,3392.45999999998,24,-5.5113427819988
5219902,"Brazil",0,283.934981998625,2.92186990338077,-2101.14,2734,-13.2575391826087,1936.44,459,2.75917816747951
5220009,"Brazil",0,1567.19321114318,54.4638537360074,-7677.63000000019,679,-1.03256498964937,20590.9200000002,1111,21.1611674363176
5220058,"Brazil",0,1975.93338356672,114.9903845442,-2464.73999999999,-156,-11.9531747058748,2442.41999999999,334,21.0479027590198
5220108,"Brazil",0,2256.5170484194,2.81573581807279,-956.610000000001,-2661,-20.0578129350292,1138.32,45,3.02207293911392
5220157,"Brazil",0,801.07907774452,21.9304378167435,-9028.8,-559,-11.4599061422173,7667.19000000003,974,-0.4828326355467
5220207,"Brazil",0,991.031575781781,45.0771643532628,-17571.15,14042,-22.3621367515535,12413.7,451,0.97050833820948
5220280,"Brazil",0,616.123476567118,39.9172393310199,-694.709999999999,528,-8.3826163839365,811.08,42,2.47465384615385
5220686,"Brazil",1.4368091342746,711.853136551437,8.41760551305774,1722.6,782,5.8429746658171,1187.91,0,45.4182352941176
5220702,"Brazil",0,250.359154935371,38.500199943649,10249.65,1771,-0.207594186923609,4945.86,12,1.9409230769231
5221007,"Brazil",0,730.95141987131,3.6650885226675,-881.639999999999,125,-5.4659677271392,695.970000000001,49,-2.21296732352203
5221080,"Brazil",0,265.731124800806,22.5811636041535,635.219999999999,4,-0.12626652709913,24.03,0,1.71642857142857
5221452,"Brazil",0,625.344783828918,116.857068115359,3932.1,3401,-0.864123053493399,2104.65,147,13.7796113207547
5221577,"Brazil",0,881.42739049765,39.1329150901102,-249.75,4634,-7.9687359307058,1581.03,101,1.87806511587686
5221601,"Brazil",0,1087.54326359783,44.6528442984534,-8658.8100000001,9008,-4.30595554886957,15180.93,2403,3.9615683229814
5221700,"Brazil",0,903.602660418584,54.6190566206567,-4674.69,422,-22.794059926776,4068.00000000001,414,2.82845908026938
5222203,"Brazil",0,4329.34869090056,0,18.7200000000012,2681,-4.6962171028133,1027.26,250,-0.25311684307882
5222302,"Brazil",0,1495.74190797363,43.4244987348144,-19994.85,9007,-4.18130128754288,19089.18,4571,7.7866030434314
5300108,"Brazil",0.0181117663663817,833.026440275747,3.47707581740825,-160.649999999998,4330,-0.53111810184534,360.09,61,2.3189020912548
18001,"Colombia",2.24333968105909,243.112200187789,65.4500351091356,4601.88000000009,21720,-0.10711536204047,0,0,0
18029,"Colombia",5.20783694364644,758.47587648405,22.2158424649332,594.900000000001,-2027,-5.8929161608281,0,0,0
18094,"Colombia",0.922354565031151,117.61233807942,26.8216604121157,-17.2800000001007,11172,-0.89329793811606,0,0,0
18150,"Colombia",15.2366171860875,107.731509035921,211.687568492792,190843.020000001,166154,4.88460744008246,0,0,0
18205,"Colombia",5.54136950812438,877.687601908533,83.2008543848458,5271.84,-12865,1.04346233930494,0,0,0
18247,"Colombia",4.3227563376166,242.226414616812,66.8007262337203,2745.81,3822,-8.55891200950698,0,0,0
18256,"Colombia",1.88926981582597,139.469709392078,31.4169594068466,515.340000000011,19542,-12.9624617730205,0,0,0
18410,"Colombia",23.5165316925819,86.5073325499277,48.2908949522769,6964.38,50899,-3.82520029376564,0,0,0
18460,"Colombia",6.95869936568974,129.236588953347,25.7436962563757,5767.2,20969,-6.20486121515562,0,0,0
18479,"Colombia",0,210.812724572409,67.4830355337379,-244.440000000002,12026,-11.0394440651476,0,0,0
18592,"Colombia",19.9722630689101,241.166954258532,63.2057864342169,14386.32,21666,-7.34490393450809,0,0,0
18610,"Colombia",1.2394874442645,135.751379655207,35.4682303205107,3456.63,-265,0.46725351422431,0,0,0
18753,"Colombia",3.02865231157211,590.233564703742,385.956322632443,191685.24,217609,-2.2354736262674,0,0,0
18756,"Colombia",70.2129280031488,110.700792564888,67.5296724197265,55380.96,136975,2.30442564788085,-202.77,-304,-0.93006584723442
18785,"Colombia",21.0975421027549,259.83857617549,146.393402051261,6388.47,-15911,11.4687638343848,0,0,0
18860,"Colombia",3.17254232729687,137.284230351244,58.5620407031654,13647.06,-27573,-3.1932970380811,0,0,0
19100,"Colombia",1.03509840864566,17.7892124214227,6.3442791965431,0.81,0,0,0,0,0
19397,"Colombia",0.318353729195584,11.8872637962306,9.40406339384002,0,0,0,0,0,0
19533,"Colombia",13.3588214395906,383.785368854582,257.933189845174,11372.22,39107,0.2011069418926,0,0,0
19693,"Colombia",0,2.61609730683871,0.845075463581887,1043.82,4119,-1.50423370461435,0,0,0
19701,"Colombia",1.1653023235976,2.33461450248861,2.61358303951067,943.290000000001,27365,-0.16184839572307,0,0,0
41001,"Colombia",0.442516797648478,1337.72842667492,6.61617538136636,0,0,0,0,0,0
41006,"Colombia",0,445.874201862005,6.48722957225921,-0.18,0,-0.09,0,0,0
41020,"Colombia",0,940.581563362964,8.91656759748836,0.0899999999999999,0,0,0,0,0
41078,"Colombia",1.30336113837095,695.705460539179,16.6332429567183,0,0,0,0,0,0
41206,"Colombia",4.63642079466866,417.360191394986,26.9301480585055,0,0,0,0,0,0
41298,"Colombia",0,1067.37428660882,3.19636952501314,0,0,0,0,0,0
41319,"Colombia",0,528.13206983555,5.07375249990045,0,0,0,0,0,0
41530,"Colombia",0,327.08996642012,3.67594590737481,0,0,0,0,0,0
41551,"Colombia",0,579.151307323392,1.55491843978251,0,0,0,0,0,0
41615,"Colombia",0,1054.79652113531,61.9573648637296,0,0,0,0,0,0
41668,"Colombia",0,233.319180611731,2.74923605247151,0.27,0,0.045,0,0,0
41770,"Colombia",0,394.60025065482,1.51436948427736,0,0,0,0,0,0
41799,"Colombia",0,484.782800251769,22.0505551842857,0,0,0,0,0,0
50223,"Colombia",6.49019695370217,1006.00504105037,26.7822658238103,-467.46,2679,-0.68861885958432,0,0,0
50251,"Colombia",18.8395058619668,1199.13511881818,25.6580870058902,489.869999999995,-2819,-2.5447901959667,0,0,0
50270,"Colombia",18.5440683940451,1161.7444888547,18.7796768839813,-104.04000000001,-3208,-1.953903287019,0,0,0
50287,"Colombia",5.96659953238897,850.444056422074,6.60127899335333,-1964.52,-13757,-5.0106023009203,-1191.78000000004,-129,4.5153158579985
50313,"Colombia",11.9856967438822,676.885572430657,26.1395352513591,-840.329999999998,-3509,-9.6892704224226,-1541.69999999999,-69,-8.5274804958391
50325,"Colombia",413.131088747189,145.899999624149,215.355110928601,30344.04,3855,0.875303286495801,22.23,229,0.280914893617021
50330,"Colombia",25.5067966972137,484.983173958404,49.4580851982699,24019.02,68491,2.71304339412643,0,0,0
50350,"Colombia",42.5136415237268,297.834465071072,2834.63051339761,169817.76,197314,7.4624523769801,0,0,0
50370,"Colombia",33.8384771124252,233.100028058877,891.112073594477,56846.6099999998,242288,1.53720520564549,0,0,0
50400,"Colombia",6.63769466842989,789.7954686864,19.4425148278165,284.579999999998,4357,-0.766181576269039,-16.74,0,-39.12
50450,"Colombia",66.83396508562,396.767993715231,44.7426879783205,7451.91,-12462,4.4309026969267,381.06,309,5.68746268656716
50568,"Colombia",345.243702772628,905.60507830361,116.709232960856,-448.74,-4918,-0.095917503966155,2.25,27,0.4275
50577,"Colombia",19.4192811147638,560.185502869441,46.7956729308917,3775.41000000009,-45022,4.5912231471547,252.9,-378,2.49868021446514
50590,"Colombia",194.11432133413,580.119086173707,484.127096731532,28834.0199999997,-31605,3.36473938956054,464.85,-467,-1.35803019145803
50683,"Colombia",2.72519709003163,472.68267422577,32.7315738805528,3762.45000000001,7659,-3.2706744971142,-4935.42,-1583,-19.2568067694706
50689,"Colombia",14.2747124529859,823.512689349224,26.0479011833471,-1756.08,-3603,-4.0884390275104,-1083.15,-113,-5.39882428940569
50711,"Colombia",127.283610948482,617.043024737452,1268.99323399926,44702.19,40401,2.09548944442993,2368.44,2098,0.550443950961679
52001,"Colombia",1.72306771794783,5.35669994355247,1.80465070164169,830.070000000001,6383,-0.38769595399929,0,0,0
52110,"Colombia",2.43056595708587,2.86326510663532,0.970295635762433,-0.0900000000000001,0,-0.045,0,0,0
52215,"Colombia",4.17245557561513,14.1890821631994,23.4491932716506,53.01,1202,0.94627888717785,0,0,0
52258,"Colombia",1.71624560986098,7.26840555467453,4.05986316659178,0.180000000000001,1,0,0,0,0
52287,"Colombia",1.46701292006908,4.04494535837197,7.00874848253165,280.799999999998,3712,0.14201439297754,0,0,0
52356,"Colombia",1.87028780876474,2.7024579836064,17.4481541796301,910.35,8862,-0.28668663677113,-44.190000000001,173,0.063302521008403
52378,"Colombia",0,4.81872098981885,0,-0.630000000000001,0,0,0,0,0
52560,"Colombia",1.05594871816108,1.63981285555403,7.22122596320349,75.51,1000,-0.59526078660911,-1.26,-12,-1.26
52573,"Colombia",0,1.84591663333762,3.48246659404011,216.9,4690,0.12635261419422,0,0,0
52788,"Colombia",2.6591639453556,3.83161478563396,3.99103289907864,0,0,0,0,0,0
86001,"Colombia",3.05108721385994,510.600416918568,45.5473280147601,-2411.19,17120,-0.49585930364038,0,0,0
86219,"Colombia",0,8.58745986107695,4.2721976268361,144.9,242,9.4256071146595,-186.75,-12,0.18905750350631
86320,"Colombia",3.18482979460755,650.586316219339,107.254045255037,7123.3200000001,85006,-0.5489529394318,0,0,0
86568,"Colombia",4.98564552339846,452.920339684176,157.988755725625,122.399999999805,83602,-0.42845295921395,-0.90000000000002,-11,0.024827586206897
86569,"Colombia",0.729798741540774,563.38852601495,278.828178654588,6014.61,71788,-0.38706252195394,0,0,0
86571,"Colombia",16.0726294457807,532.418905493384,353.081768374378,52534.17,121848,1.50649888667653,0,0,0
86573,"Colombia",44.6971605214941,556.652126572681,468.27807292967,25031.61,80936,-0.07897178217006,-101.43,-409,0.161128775834658
86749,"Colombia",1.22758897994397,2.62611545077075,2.43041937509428,525.33,236,3.54311134844686,-497.52,-148,0.0769870167409401
86755,"Colombia",0,3.29155666804556,4.90424632081229,373.23000000001,-70,3.30432729424846,-504.900000000001,-165,-0.0457529627131699
86757,"Colombia",2.32123126978782,315.126151729459,52.3577653515989,1578.51,10936,-0.69465591281774,-5.13,-30,-0.058695652173913
86760,"Colombia",5.51213065700047,1.29361905911788,2.54520071475918,497.79000000001,4668,0.44556412470959,-212.22,1,0.13640625
86865,"Colombia",0.512409735969961,674.912222543135,41.6873397479702,577.709999999999,50709,-0.96452472400203,0,0,0
86885,"Colombia",1.44221490580198,816.019366616302,168.39326908801,5074.6500000002,72141,-0.44402351744889,0,0,0
91001,"Colombia",57.9890290257874,1030.26853576354,21.2967744527674,2005.92000000003,16169,-0.24386202110098,890.19,7154,0.106168806466952
91263,"Colombia",59.9223963465379,9.21256688772341,13.6955976776435,1804.77,18192,-0.03046076332074,-211.140000000001,-1246,-0.29443186931869
91405,"Colombia",135.524837431865,10.2945436340827,83.1532269064465,1951.47,26324,0.00556030130262997,-207.45,-1045,-0.36827185174883
91407,"Colombia",2910.51328962836,275.087221814447,97.2551523285776,1423.08,17913,-0.020322049959834,247.32000000002,429,-0.0119880119880098
91430,"Colombia",670.840933266873,91.4977623734839,61.0880866253024,-40.32,461,-0.195031939443265,-46.8,258,-0.70215384615385
91460,"Colombia",274.202797984468,0,6.60243746456045,1448.63999999999,17271,0.059518292172955,-195.93,-2775,-0.26204332552693
91530,"Colombia",19.8559470508079,4.96398676270196,7.5091434864806,456.03,13711,-0.35483270879649,-1.70999999999998,103,-0.099486868398513
91536,"Colombia",130.667049699086,19.6210169822656,43.1173327607824,494.91,8197,-0.044620083828984,-155.340000000001,1071,-2.14445121951219
91540,"Colombia",442.126031253265,76.0341914664338,9.59793301431646,504.27,2186,0.202457133736662,856.89,8990,0.49941649694501
91669,"Colombia",427.353986451161,17.3110955099487,86.3803410360066,1328.04,11623,0.00674536707055995,-192.42,-1120,-0.727781799039287
91798,"Colombia",2541.39462304952,11.8485927953891,58.8037404021029,783.72000000001,10096,-0.12569648052235,64.889999999999,1958,-0.605486337912
94001,"Colombia",1516.05648898374,1060.70600818221,149.323792381703,3778.92,23002,0.00827182363353995,-248.31,-1792,-0.90948051948052
94343,"Colombia",133.088244001371,219.882266453997,106.47960611478,1228.68,19808,-0.3007716066637,444.69,659,0.0138991868416203
94663,"Colombia",201.723370004855,38.606582188559,126.244109052026,769.86,9600,0.09918660287081,-797.220000000002,-2111,-0.55228896501101
94883,"Colombia",66.4205935782917,95.2075050388924,377.879206483692,96.12,1778,-0.031792546720032,-56.0699999999999,-323,-0.492080378250591
94884,"Colombia",16.9380238056775,27.8248931769817,49.4670953018763,1485.71999999999,15266,0.0950579553622399,-332.46,-2005,-0.569944575209845
94885,"Colombia",84.3368002382178,80.7117138979648,26.5100322278823,43.83,444,0.097676860722181,-12.5099999999999,-17,-0.5085
94886,"Colombia",99.0031784931094,16.6608632355682,0,513.99,2703,0.0166557555569801,38.1600000000001,195,0.154047619047619
94887,"Colombia",30.9359529414783,6.70689047516346,121.063168505661,981.09,13532,0.055027093509423,-327.779999999999,-2178,-0.765644894070866
94888,"Colombia",26.3803392711734,0,117.02506662452,1817.64,21483,0.16752857187285,-499.14,-2267,-1.3563381610066
95001,"Colombia",1423.33088516946,1176.14816885155,1493.86531267674,103326.389999999,92738,4.80086656233378,-390.87,-2415,-0.08458900916766
95015,"Colombia",1363.98378188521,319.377250726474,1075.70371053831,55135.98,56320,4.16086551896683,34.2,25,17.1
95025,"Colombia",815.730309507861,436.409784370902,316.253347263668,54229.05,45933,4.12273290994645,-915.57,-4053,-0.694448514922428
95200,"Colombia",2191.16294718816,28.2192747337928,1091.99132829999,-2297.1599999999,113913,-0.86085055701155,0,6,0.189
97001,"Colombia",226.968418240012,185.913795338025,270.774491518769,2183.85,46954,-0.123797793008685,4517.37,55799,-0.37843886643232
97161,"Colombia",22.2937165845341,28.7573008397261,1072.34944233104,1157.94000000003,10407,-0.0105602673029201,0,0,0
97511,"Colombia",172.874041042432,10.505067493674,43.6586895757901,278.909999999999,6861,-0.152454481784535,1073.52,11220,0.0723812816640999
97666,"Colombia",551.729931944786,9.49031429687936,154.365144522153,951.21,11170,0.015579601666233,280.799999999997,1058,-0.25724232144776
97777,"Colombia",5.71420888458642,0,129.578846052705,830.16,14158,-0.080269104516805,-239.58,-221,-0.53111660906141
97889,"Colombia",29.6937947006856,19.6748978119958,70.4839692021581,-218.06999999999,6039,-0.29887733919468,16.2000000000011,220,-0.0794455803579
99001,"Colombia",342.591119812212,772.463517870255,78.5266218103978,0,0,0,0,0,0
99773,"Colombia",1176.17251987544,219.587195267527,132.399403816028,1396.98000000051,28290,-0.36745556658236,403.73999999999,-2276,0.24607744656996
100601,"Peru",0,1500.93455005212,160.223179534675,-2075.22,4062,-2.72310655300681,306.27,2438,0.115271239398899
100605,"Peru",0,349.620613720575,225.306920557631,-1606.14,7678,-9.79967263893115,185.760000000001,984,0.176289893617021
100608,"Peru",0,527.580143596295,21.2127533660947,-1559.16,3244,-5.39519261978361,151.29,1034,0.0185625
100901,"Peru",0,1044.27630165753,562.847813702816,44300.6999999999,190504,1.08163591010863,0,0,0
100902,"Peru",0,77.3347330491014,301.984049959979,39154.9499999999,209846,0.32951542821639,0,0,0
100903,"Peru",0,176.945023448909,101.870839394604,13694.85,5112,-2.58897754431933,974.61,-170,9.5306548672566
100904,"Peru",0,215.143802905975,127.161393464964,34846.83,128084,-0.30009420116381,67.6800000000001,605,2.5490420168067
100905,"Peru",0,226.195405643849,265.241752207288,42392.7,153213,0.79670295492202,0,0,0
10201,"Peru",0,661.217038826215,12.4653935624846,932.58,96,0.27239545788662,158.94,41,-6.7458213329935
10204,"Peru",0,257.090096847577,0,185.219999999999,-32,0.94675324675325,42.390000000001,7,20.3275
10205,"Peru",0,103.45528101155,20.3762685875471,2726.46000000001,32611,0.000857087481110019,0,0,0
10401,"Peru",2.94101110231691,385.904387020773,150.561433627864,20858.3100000001,96948,0.27853090370062,0,0,0
10402,"Peru",0,0,153.566009113387,2993.67,20051,0.133545286865,0,0,0
10403,"Peru",573.332463873244,45.1701188164078,111.729074594425,1357.29,11598,0.0113600886529899,0,0,0
10704,"Peru",0,233.844132049277,41.7133819597189,669.69,-1299,-0.174190332721445,282.78000000001,-5,-1.3509495386574
120607,"Peru",0,713.553799748225,1315.29794205123,3297.87,5590,0.38412768524926,0,0,0
160101,"Peru",184.568390381515,1080.06280145842,2.85509857670279,2611.98,14069,-2.52620268995066,0,0,0
160102,"Peru",7438.67723525707,108.639561778089,2.53464260048367,-256.59000000001,6798,-1.42905769057731,248.94000000001,3488,-0.29521814639106
160103,"Peru",109.357001807849,461.55839006848,5.54752820571439,5.4900000000016,17113,-0.39349261316766,-1940.94,23089,-1.96214529138463
160104,"Peru",1149.92181725302,351.44482579563,7.23730788131776,566.639999999999,3224,-0.95405533022341,2131.47000000001,6865,-0.81333250853329
160105,"Peru",286.328039535311,128.716578570951,10.9712089133224,2126.43,8290,-0.0931193460734798,3242.97,17809,-1.25600490351667
160106,"Peru",9294.27407188424,380.299666092975,73.6597720124489,1618.73999999999,10278,-1.08581123596415,4331.61,17605,-0.71478442894737
160107,"Peru",4899.79087778251,176.950403922024,44.1030563845501,1668.14999999999,-1054,0.127781236727145,4090.14,20196,-0.53830779747606
160108,"Peru",446.928738558911,1221.97104252019,3.04576095200674,5320.44,41015,-2.68768904725757,9.54000000000002,672,-13.1990625
160110,"Peru",6162.7445418154,95.6209664982235,56.7652133953446,874.709999999999,372,-0.0406145580169449,310.95,5865,-0.55151848035631
160112,"Peru",107.328594938171,1372.2534122616,1.78102092612607,3616.11,5016,0.24735721089141,1056.06,628,0.173289967196881
160113,"Peru",473.948721565075,833.606959955459,2.54319942605235,6478.74,50515,-1.368159324641,50.0399999999999,700,-1.1487543554007
160201,"Peru",16.6460086908484,1264.17508980469,29.7284956030079,8876.79000000001,52734,-0.29234785866754,4920.03000000001,2801,23.0816585179526
160202,"Peru",199.578442091485,44.953017679382,548.070171699651,7182.7200000001,83618,-1.08762599008959,0,0,0
160205,"Peru",12.8645911485674,177.29143,90.5355677107139,3821.12999999999,17927,0.3195333130842,757.62,882,0.30179812829721
160206,"Peru",214.086997431182,221.350739481132,39.8119340366368,-5217.92999999998,1637,0.38250374382159,3133.89,3288,-0.17837943918519
160210,"Peru",22.398033679944,139.654725936653,562.492867084061,2655.27,15561,0.93731369587849,642.78,1388,-0.27195416756143
160211,"Peru",5.11821783037933,145.604402603616,158.407409767924,4430.5199999998,30586,0.62594490319692,93.959999999999,135,206.16
160301,"Peru",417.244399317033,419.5759619581,12.064099425638,428.670000000006,34071,-0.13210535910689,739.62,1486,0.30388667527568
160302,"Peru",256.792968552262,58.6981286716825,12.8958472351563,-2880.81,1826,0.213577955199475,2087.91,2354,-0.49621473775722
160303,"Peru",8154.79083606892,89.3188874996126,18.1253759093275,-4012.56,-5820,0.118332559847605,8081.45999999999,8540,0.50905305251933
160304,"Peru",3481.60431622624,158.167996040798,42.0544619532784,-2468.79000000002,-4244,-0.132774335439824,4720.67999999999,14993,0.22073674915311
160305,"Peru",5909.85534407703,290.099726469219,30.6394093291511,-8103.96,429,0.425675908672422,3747.1499999999,131,-0.33796631755132
160401,"Peru",1306.70519502394,224.422540189609,15.2776561261839,5610.60000000002,14692,-0.31828615018601,3352.59,15588,-1.1787108585507
160402,"Peru",265.734817261599,108.616481288891,9.14585971643837,3942.9,6896,-0.2870821819073,23577.6599999999,102361,-0.74242491715222
160403,"Peru",2477.31987248507,50.1361669347154,1.23865210882328,2063.16,5173,-0.00757407609989991,9635.1300000001,38188,-1.07306688409501
160404,"Peru",174.174881662891,27.1117984260742,7.4738476851172,3380.85000000002,6899,-0.29838152768816,13316.85,65903,-3.53786693727206
160501,"Peru",16.2684995199138,109.757950670787,16.5201247590623,-9111.69,-1208,0.0681675118159499,228.42,19489,-1.41850856382256
160502,"Peru",1222.91734183523,19.1472185572004,128.562650757884,-1239.66,1076,-0.159159281517741,4.23000000000002,1853,-0.54976652740231
160503,"Peru",26.4023952215432,302.534367022804,0,-2201.58,857,-0.09319392204009,461.16,335,-0.47773341094296
160504,"Peru",32.7853985752977,112.094751873599,62.2491164657847,-6332.31000000002,3723,0.252352004142065,2034.54,2057,-0.10986467072202
160505,"Peru",15.0659472790039,77.1618694724546,3.28276883480887,-2601.09000000002,2787,0.801907167355202,5285.25000000001,5778,0.12855246021959
160506,"Peru",10.1298814322335,13.6571517373987,47.5274065157462,-3854.06999999997,719,-0.0820781724647731,1998,478,0.36491824426139
160507,"Peru",67.1299072918815,61.8769741416758,2.04666,323.099999999999,6514,-0.30850769989828,691.64999999999,8758,-1.95745782318002
160508,"Peru",4481.48258690385,16.9191910303062,40.7903668816488,-312.569999999998,-362,0.103287231399349,91.8000000000001,893,-0.45400364619608
160509,"Peru",194.527850070406,22.3480419388359,50.1613419602261,-1940.49,-36,-0.019920399330695,217.44,552,-0.98724146305921
160510,"Peru",44.4066734562869,1034.34072131199,4.3636139621957,-167.22000000001,1437,0.54074608486492,2121.03,12684,-0.75744448815707
160511,"Peru",2010.77675081764,19.3208258336074,49.492952378856,260.19,4116,-0.038781279926719,2178.72,21192,-1.05380769560561
160601,"Peru",0.313148593674226,606.687231963725,41.1286940206094,-10518.75,-12548,0.26589226549779,14979.33,71088,0.7461604616192
160602,"Peru",0,598.358380603631,49.526933807632,-2623.41,-8009,0.06457014527343,1498.59,10028,0.15448909799769
160603,"Peru",0,90.4789349677067,25.9528555511929,-133.559999999999,10649,0.47203700859625,2552.4,5249,1.05345356798187
160604,"Peru",2.5993221375602,4.56147591858667,53.4984383078474,-1844.91,-5385,0.5841757037738,5524.2,16325,0.7270288655928
160605,"Peru",2.2725124685238,253.219244300435,16.5193150721974,-2480.85,31133,0.370195726335155,7270.2,10891,0.64743311727247
